rep(cancerdir, nrow(sigminus))	genenames	fixed_generatio	bestmodelnames	generatio_coef	generatio_pval	generatio_qval	partialeta2
BRCA	ZNF511|118472	1	mod3	-0.87112025910397	5.26569358484558e-15	5.00992538654428e-13	0.483649011957823
BRCA	ZNF32|7580	1	mod7	-0.896020473217873	6.14926619195736e-08	2.40827236484427e-07	0.314895279639663
BRCA	ZNF205|7755	1	mod2	-0.48012806953714	3.12295246611444e-08	1.35205471474131e-07	0.27930316650459
BRCA	ZNF747|65988	1	mod3	-1.07488303088369	5.41001697619527e-08	2.18778708487897e-07	0.273531612692515
BRCA	ZNF768|79724	1	mod3	-0.599033296684814	6.45492738684542e-08	2.47438883162408e-07	0.270839720988532
BRCA	ZNF777|27153	1	mod2	-0.630649965069338	1.2330512898913e-07	3.99307276933199e-07	0.258503220331229
BRCA	ZNF584|201514	1	mod3	-1.31849079092619	3.9217444455736e-07	1.11876120617914e-06	0.242816693746678
BRCA	ZNF18|7566	1	mod7	-0.803021581953218	6.10922054202536e-06	1.29953361818805e-05	0.231930814189376
LUADLUSC	ZNF511|118472	1	mod7	-0.636450430464355	2.29727104694608e-10	4.97291614868327e-09	0.375005423411843
LUADLUSC	ZNF32|7580	1	mod7	-0.48164039201158	1.9412515592402e-08	2.10111933470704e-07	0.308548290724405
