rep(cancerdir, nrow(sigminus))	genenames	fixed_generatio	bestmodelnames	generatio_coef	generatio_pval	generatio_qval	partialeta2
BRCA	ZNF511|118472	1	mod3	-1.04676547502906	7.46954017389903e-17	6.87197695998711e-15	0.528375630845923
BRCA	ZNF32|7580	1	mod3	-1.13616275240571	6.04380723343508e-10	2.68039155362254e-09	0.339031542639245
BRCA	ZNF768|79724	1	mod3	-0.623026481668075	1.47288781633592e-06	2.92666004476528e-06	0.221663082105086
BRCA	ZNF205|7755	1	mod3	-0.487711826646138	1.74685948901392e-06	3.38398633791242e-06	0.218899135853701
BRCA	ZNF777|27153	1	mod2	-0.610327651766383	1.54283741112996e-05	2.49019371620976e-05	0.181110915402617
BRCA	ZNF71|58491	1	mod3	-0.853151785852815	2.1607005893735e-05	3.39802485850192e-05	0.177190085898569
BRCA	ZNF747|65988	1	mod3	-0.938300516683029	6.76127732766864e-05	9.7958663644963e-05	0.157702633486031
BRCA	ZNF282|8427	1	mod2	-0.611683211167931	6.65402979336202e-05	9.67858879034476e-05	0.156428448481294
ESCASTAD	ZNF215|7762	1	mod2	-0.867570678847067	2.81005827174979e-07	3.44700481334641e-05	0.47835960143055
LUADLUSC	ZNF511|118472	1	mod7	-0.506523492777139	5.45498087357235e-06	3.08835840226865e-05	0.214730038768842
