rep(cancerdir, nrow(sigminus))	genenames	fixed_generatio	bestmodelnames	generatio_coef	generatio_pval	generatio_qval	partialeta2
BRCA	ZNF511|118472	1	mod3	-0.917835052299665	4.927748356017e-18	8.47184025578677e-17	0.554931893173735
BRCA	ZNF32|7580	1	mod3	-1.03444439945591	2.16526353608723e-11	5.80580469353923e-11	0.383919104134067
BRCA	ZNF18|7566	1	mod7	-0.919850988685379	5.8196244722991e-07	7.7312628439789e-07	0.275407071328412
BRCA	ZNF768|79724	1	mod3	-0.566687089475217	2.40347785524486e-07	3.34502207467033e-07	0.25051480577657
BRCA	ZNF747|65988	1	mod3	-0.980648442508262	6.29342640525723e-07	8.32286867611457e-07	0.235314195902967
BRCA	ZNF205|7755	1	mod3	-0.414948259498223	2.03016907406649e-06	2.54656311631842e-06	0.216457069697861
BRCA	ZNF777|27153	1	mod3	-0.513402279405766	3.69085082128961e-05	3.95131818111233e-05	0.168086086181153
BRCA	ZNF71|58491	1	mod3	-0.678660036566994	8.79428417488081e-05	9.08222417708934e-05	0.153164377403029
LUADLUSC	ZNF511|118472	1	mod7	-0.522306389951963	3.08727911740072e-08	2.77102125659382e-07	0.301229435906483
LUADLUSC	ZNF32|7580	1	mod7	-0.403412905382066	4.33731364083498e-07	2.70530749123266e-06	0.258175643478901
PRAD	ZNF689|115509	1	mod3	-0.687558264659196	1.70845523608817e-10	6.28711526880445e-08	0.575873266535918
THCA	ZNF768|79724	1	mod7	-0.666658712119723	1.72211328795001e-06	5.85665675836928e-05	0.423651129902919
